"id","last","high","volume","first","low"
197,371950.0,393000.0,155986.0,387000.0,356500.0
198,371950.0,393000.0,155963.0,386550.0,356500.0
199,371700.0,393000.0,155984.0,386250.0,356500.0
200,371700.0,393000.0,156006.0,386000.0,356500.0
201,370750.0,393000.0,155910.0,385600.0,356500.0
202,369450.0,393000.0,155552.0,384950.0,356500.0
203,369000.0,393000.0,155048.0,385000.0,356500.0
204,369650.0,393000.0,154991.0,384600.0,356500.0
205,369500.0,393000.0,154920.0,384500.0,356500.0
206,369000.0,393000.0,154995.0,384600.0,356500.0
207,368700.0,393000.0,154993.0,385200.0,356500.0
208,368650.0,393000.0,154820.0,386100.0,356500.0
209,369000.0,393000.0,154817.0,385950.0,356500.0
210,368800.0,393000.0,154889.0,386700.0,356500.0
211,367500.0,393000.0,155413.0,387000.0,356500.0
212,366150.0,393000.0,155440.0,387000.0,356500.0
213,365950.0,393000.0,155473.0,386950.0,356500.0
214,365500.0,393000.0,155565.0,387350.0,356500.0
215,366000.0,393000.0,155856.0,387550.0,356500.0
216,366500.0,393000.0,155969.0,387450.0,356500.0
217,365700.0,393000.0,156062.0,387000.0,356500.0
218,365850.0,393000.0,155995.0,386450.0,356500.0
219,365500.0,393000.0,155836.0,386800.0,356500.0
220,365150.0,393000.0,155779.0,386950.0,356500.0
221,364850.0,393000.0,156029.0,386750.0,356500.0
222,365350.0,393000.0,156047.0,386750.0,356500.0
223,364650.0,393000.0,156202.0,386250.0,356500.0
224,364050.0,393000.0,156237.0,385900.0,356500.0
225,364100.0,393000.0,156501.0,386100.0,356500.0
226,364350.0,393000.0,156722.0,386300.0,356500.0
227,365400.0,393000.0,156879.0,386400.0,356500.0
228,365350.0,393000.0,156945.0,386700.0,356500.0
229,365400.0,393000.0,156936.0,386800.0,356500.0
230,365300.0,393000.0,156911.0,387150.0,356500.0
231,364000.0,393000.0,157434.0,387000.0,356500.0
232,363850.0,393000.0,157776.0,387300.0,356500.0
233,364000.0,393000.0,158171.0,387100.0,356500.0
234,365250.0,393000.0,158574.0,387350.0,356500.0
235,365950.0,393000.0,158841.0,387150.0,356500.0
236,365700.0,393000.0,159341.0,387300.0,356500.0
237,366650.0,393000.0,159485.0,387350.0,356500.0
238,366250.0,393000.0,159493.0,387350.0,356500.0
239,367000.0,393000.0,159579.0,387550.0,356500.0
240,367950.0,393000.0,159800.0,387550.0,356500.0
241,368700.0,393000.0,160087.0,387700.0,356500.0
242,368150.0,393000.0,160401.0,388150.0,356500.0
243,367500.0,393000.0,160449.0,388350.0,356500.0
244,366900.0,393000.0,160567.0,388350.0,356500.0
245,367000.0,393000.0,160552.0,387750.0,356500.0
246,367150.0,393000.0,160589.0,388000.0,356500.0
247,367750.0,393000.0,160591.0,388000.0,356500.0
248,367850.0,393000.0,160588.0,388350.0,356500.0
249,367450.0,393000.0,160712.0,388050.0,356500.0
250,367150.0,393000.0,160672.0,388500.0,356500.0
251,367500.0,393000.0,160739.0,388950.0,356500.0
252,367550.0,393000.0,160665.0,388000.0,356500.0
253,368000.0,393000.0,160671.0,388150.0,356500.0
254,368400.0,393000.0,160753.0,388000.0,356500.0
255,369000.0,393000.0,160824.0,388100.0,356500.0
256,369500.0,393000.0,160874.0,388000.0,356500.0
257,369350.0,393000.0,160956.0,388000.0,356500.0
258,369850.0,393000.0,161010.0,387850.0,356500.0
259,368600.0,393000.0,160892.0,387350.0,356500.0
260,367850.0,393000.0,160881.0,387750.0,356500.0
261,367500.0,393000.0,161212.0,387700.0,356500.0
262,367000.0,393000.0,161251.0,387500.0,356500.0
263,367950.0,393000.0,161193.0,387050.0,356500.0
264,367750.0,393000.0,161084.0,387000.0,356500.0
265,368000.0,393000.0,161094.0,387000.0,356500.0
266,367950.0,393000.0,161081.0,387250.0,356500.0
267,368250.0,393000.0,161104.0,386900.0,356500.0
268,368350.0,393000.0,161166.0,386750.0,356500.0
269,368350.0,393000.0,161123.0,386550.0,356500.0
270,368000.0,393000.0,161083.0,386600.0,356500.0
271,367000.0,393000.0,161147.0,386550.0,356500.0
272,367100.0,393000.0,161062.0,386600.0,356500.0
273,367150.0,393000.0,161107.0,386500.0,356500.0
274,367650.0,393000.0,161118.0,386500.0,356500.0
275,367150.0,393000.0,161132.0,386600.0,356500.0
276,367150.0,393000.0,161132.0,386500.0,356500.0
277,367150.0,393000.0,161189.0,386250.0,356500.0
278,367150.0,393000.0,161215.0,386300.0,356500.0
279,367100.0,393000.0,161192.0,386500.0,356500.0
280,367100.0,393000.0,161273.0,386500.0,356500.0
281,366600.0,393000.0,161280.0,386500.0,356500.0
282,366550.0,393000.0,161337.0,386500.0,356500.0
283,366800.0,393000.0,161348.0,386300.0,356500.0
284,366650.0,393000.0,161367.0,386300.0,356500.0
285,366300.0,393000.0,161332.0,386100.0,356500.0
286,366000.0,393000.0,161358.0,386050.0,356500.0
287,366000.0,393000.0,161448.0,386100.0,356500.0
288,366200.0,393000.0,161470.0,386450.0,356500.0
289,367000.0,393000.0,161525.0,386150.0,356500.0
290,367300.0,393000.0,161659.0,386150.0,356500.0
291,366550.0,393000.0,161763.0,386150.0,356500.0
292,366150.0,393000.0,161714.0,386100.0,356500.0
293,365000.0,393000.0,161774.0,386500.0,356500.0
294,364550.0,393000.0,161808.0,386500.0,356500.0
295,364550.0,393000.0,161645.0,387250.0,356500.0
296,365500.0,393000.0,161719.0,387250.0,356500.0
297,365650.0,393000.0,161744.0,387850.0,356500.0
298,366000.0,393000.0,161754.0,387450.0,356500.0
299,365600.0,393000.0,161758.0,387350.0,356500.0
300,365700.0,393000.0,161835.0,387050.0,356500.0
301,366000.0,393000.0,161920.0,387050.0,356500.0
302,365900.0,393000.0,161923.0,387950.0,356500.0
303,365950.0,393000.0,162003.0,387300.0,356500.0
304,366050.0,393000.0,162011.0,387650.0,356500.0
305,366000.0,393000.0,162021.0,387900.0,356500.0
306,365950.0,393000.0,162122.0,388050.0,356500.0
307,365400.0,393000.0,162264.0,388000.0,356500.0
308,365400.0,393000.0,162514.0,388050.0,356500.0
309,365400.0,393000.0,162645.0,388050.0,356500.0
310,365150.0,393000.0,162678.0,388100.0,356500.0
311,365400.0,393000.0,162672.0,388350.0,356500.0
312,366300.0,393000.0,162792.0,388650.0,356500.0
313,367000.0,393000.0,163074.0,388300.0,356500.0
314,367000.0,393000.0,163089.0,388300.0,356500.0
315,367450.0,393000.0,163159.0,388150.0,356500.0
316,366500.0,393000.0,163218.0,388000.0,356500.0
317,366800.0,393000.0,163271.0,388300.0,356500.0
318,366750.0,393000.0,163291.0,387950.0,356500.0
319,366700.0,393000.0,163261.0,388250.0,356500.0
320,365000.0,393000.0,163716.0,388250.0,356500.0
321,365150.0,393000.0,163923.0,387850.0,356500.0
322,365600.0,393000.0,163914.0,387550.0,356500.0
323,365450.0,393000.0,163982.0,387800.0,356500.0
324,367100.0,393000.0,164180.0,387800.0,356500.0
325,367750.0,393000.0,164263.0,387700.0,356500.0
326,367900.0,393000.0,164314.0,387550.0,356500.0
327,367450.0,393000.0,164412.0,388000.0,356500.0
328,367000.0,393000.0,164378.0,388750.0,356500.0
329,367350.0,393000.0,164405.0,388300.0,356500.0
330,367300.0,393000.0,164469.0,388300.0,356500.0
331,367450.0,393000.0,164563.0,388750.0,356500.0
332,367450.0,393000.0,164468.0,389100.0,356500.0
333,368000.0,393000.0,164497.0,388900.0,356500.0
334,368550.0,393000.0,164541.0,389350.0,356500.0
335,369050.0,393000.0,164594.0,389350.0,356500.0
336,369800.0,393000.0,164702.0,389600.0,356500.0
337,369800.0,393000.0,164993.0,389600.0,356500.0
338,369000.0,393000.0,165023.0,388700.0,356500.0
339,369350.0,393000.0,164976.0,388600.0,356500.0
340,369650.0,393000.0,164989.0,388450.0,356500.0
341,370000.0,393000.0,165147.0,388500.0,356500.0
342,370000.0,393000.0,165136.0,388400.0,356500.0
343,369550.0,393000.0,165160.0,388000.0,356500.0
344,369000.0,393000.0,165541.0,388600.0,356500.0
345,369600.0,393000.0,165598.0,388650.0,356500.0
346,369750.0,393000.0,165651.0,388900.0,356500.0
347,370000.0,393000.0,166151.0,389300.0,356500.0
348,370200.0,393000.0,166213.0,389300.0,356500.0
349,370200.0,393000.0,166326.0,389200.0,356500.0
350,370800.0,393000.0,166518.0,389150.0,356500.0
351,370950.0,393000.0,166700.0,388900.0,356500.0
352,371250.0,393000.0,166778.0,389150.0,356500.0
353,371500.0,393000.0,166823.0,389500.0,356500.0
354,371200.0,393000.0,166910.0,389550.0,356500.0
355,371500.0,393000.0,166916.0,389550.0,356500.0
356,371650.0,393000.0,166935.0,389650.0,356500.0
357,371550.0,393000.0,166939.0,389650.0,356500.0
358,371500.0,393000.0,166903.0,389700.0,356500.0
359,371250.0,393000.0,166934.0,389350.0,356500.0
360,371500.0,393000.0,166990.0,389900.0,356500.0
361,371300.0,393000.0,166811.0,389950.0,356500.0
362,371450.0,393000.0,166926.0,389450.0,356500.0
363,371100.0,393000.0,167059.0,389500.0,356500.0
364,370950.0,393000.0,167073.0,390000.0,356500.0
365,369350.0,393000.0,167296.0,389950.0,356500.0
366,369200.0,393000.0,167133.0,389800.0,356500.0
367,370850.0,393000.0,167267.0,389850.0,356500.0
368,370750.0,393000.0,167347.0,389850.0,356500.0
369,371250.0,393000.0,167395.0,389350.0,356500.0
370,371600.0,393000.0,167309.0,389250.0,356500.0
371,371000.0,393000.0,167314.0,389000.0,356500.0
372,370800.0,393000.0,167287.0,388900.0,356500.0
373,370100.0,393000.0,167494.0,388900.0,356500.0
374,370800.0,393000.0,167567.0,388950.0,356500.0
375,371150.0,393000.0,167610.0,389000.0,356500.0
376,371750.0,393000.0,167565.0,389050.0,356500.0
377,372000.0,393000.0,167863.0,389100.0,356500.0
378,371250.0,393000.0,167944.0,389100.0,356500.0
379,371350.0,393000.0,167918.0,389100.0,356500.0
380,371150.0,393000.0,167893.0,388850.0,356500.0
